CustomerID,Country,InvoiceNo,InvoiceDate,Quantity,UnitPrice,Amount,CumulativeAmount
17059,"United Kingdom",537135,"2010-12-05 12:35:00",2,1.95,3.9,368.78999999999996
17059,"United Kingdom",537135,"2010-12-05 12:35:00",2,1.95,3.9,372.68999999999994
17059,"United Kingdom",537135,"2010-12-05 12:35:00",2,1.95,3.9,376.5899999999999
17059,"United Kingdom",537135,"2010-12-05 12:35:00",2,6.95,13.9,390.4899999999999
17059,"United Kingdom",537135,"2010-12-05 12:35:00",4,2.1,8.4,398.8899999999999
17059,"United Kingdom",537135,"2010-12-05 12:35:00",1,1.69,1.69,400.57999999999987
17059,"United Kingdom",537135,"2010-12-05 12:35:00",2,2.95,5.9,406.47999999999985
17059,"United Kingdom",537135,"2010-12-05 12:35:00",1,2.1,2.1,408.57999999999987
17059,"United Kingdom",537135,"2010-12-05 12:35:00",1,1.95,1.95,410.52999999999986
17059,"United Kingdom",537135,"2010-12-05 12:35:00",1,1.95,1.95,412.47999999999985
17059,"United Kingdom",537135,"2010-12-05 12:35:00",2,2.95,5.9,418.3799999999998
17059,"United Kingdom",537135,"2010-12-05 12:35:00",12,1.65,19.799999999999997,438.17999999999984
17059,"United Kingdom",537135,"2010-12-05 12:35:00",24,0.55,13.200000000000001,451.3799999999998
17059,"United Kingdom",537135,"2010-12-05 12:35:00",6,1.65,9.899999999999999,461.2799999999998
17059,"United Kingdom",537135,"2010-12-05 12:35:00",4,0.85,3.4,464.6799999999998
17059,"United Kingdom",537135,"2010-12-05 12:35:00",12,2.55,30.599999999999998,495.2799999999998
17059,"United Kingdom",537135,"2010-12-05 12:35:00",2,5.45,10.9,506.1799999999998
17059,"United Kingdom",537135,"2010-12-05 12:35:00",2,12.75,25.5,531.6799999999998
17059,"United Kingdom",537135,"2010-12-05 12:35:00",2,1.65,3.3,534.9799999999998
17059,"United Kingdom",537135,"2010-12-05 12:35:00",2,1.65,3.3,538.2799999999997
17059,"United Kingdom",537135,"2010-12-05 12:35:00",3,1.65,4.949999999999999,543.2299999999998
17059,"United Kingdom",537135,"2010-12-05 12:35:00",1,1.65,1.65,544.8799999999998
17059,"United Kingdom",537135,"2010-12-05 12:35:00",2,1.65,3.3,548.1799999999997
17059,"United Kingdom",537135,"2010-12-05 12:35:00",2,1.65,3.3,551.4799999999997
17059,"United Kingdom",537135,"2010-12-05 12:35:00",2,1.65,3.3,554.7799999999996
17059,"United Kingdom",537135,"2010-12-05 12:35:00",2,1.95,3.9,558.6799999999996
17059,"United Kingdom",537135,"2010-12-05 12:35:00",1,1.95,1.95,560.6299999999997
17059,"United Kingdom",537135,"2010-12-05 12:35:00",3,1.95,5.85,566.4799999999997
17059,"United Kingdom",537135,"2010-12-05 12:35:00",4,1.95,7.8,574.2799999999996
17059,"United Kingdom",537135,"2010-12-05 12:35:00",3,1.95,5.85,580.1299999999997
17059,"United Kingdom",537135,"2010-12-05 12:35:00",2,1.95,3.9,584.0299999999996
17059,"United Kingdom",537135,"2010-12-05 12:35:00",3,1.95,5.85,589.8799999999997
17059,"United Kingdom",537135,"2010-12-05 12:35:00",6,0.65,3.9000000000000004,593.7799999999996
17059,"United Kingdom",537135,"2010-12-05 12:35:00",4,0.65,2.6,596.3799999999997
17059,"United Kingdom",537135,"2010-12-05 12:35:00",6,0.65,3.9000000000000004,600.2799999999996
17059,"United Kingdom",537135,"2010-12-05 12:35:00",1,7.95,7.95,608.2299999999997
17059,"United Kingdom",537135,"2010-12-05 12:35:00",2,5.95,11.9,620.1299999999997
17059,"United Kingdom",537135,"2010-12-05 12:35:00",2,8.5,17,637.1299999999997
17059,"United Kingdom",537135,"2010-12-05 12:35:00",11,1.25,13.75,650.8799999999997
17059,"United Kingdom",537135,"2010-12-05 12:35:00",4,2.95,11.8,662.6799999999996
17059,"United Kingdom",537135,"2010-12-05 12:35:00",5,1.95,9.75,672.4299999999996
17059,"United Kingdom",537135,"2010-12-05 12:35:00",1,0.42,0.42,672.8499999999996
17059,"United Kingdom",537135,"2010-12-05 12:35:00",6,0.85,5.1,677.9499999999996
17059,"United Kingdom",537135,"2010-12-05 12:35:00",2,0.85,1.7,679.6499999999996
17059,"United Kingdom",537135,"2010-12-05 12:35:00",6,2.55,15.299999999999999,694.9499999999996
17059,"United Kingdom",537135,"2010-12-05 12:35:00",2,1.25,2.5,697.4499999999996
17059,"United Kingdom",537135,"2010-12-05 12:35:00",1,0.42,0.42,697.8699999999995
17059,"United Kingdom",537135,"2010-12-05 12:35:00",3,0.42,1.26,699.1299999999995
17059,"United Kingdom",537135,"2010-12-05 12:35:00",2,0.42,0.84,699.9699999999996
17059,"United Kingdom",537135,"2010-12-05 12:35:00",3,0.42,1.26,701.2299999999996
17059,"United Kingdom",537135,"2010-12-05 12:35:00",1,0.42,0.42,701.6499999999995
17059,"United Kingdom",537135,"2010-12-05 12:35:00",1,0.42,0.42,702.0699999999995
17059,"United Kingdom",537135,"2010-12-05 12:35:00",1,0.42,0.42,702.4899999999994
17059,"United Kingdom",537135,"2010-12-05 12:35:00",1,0.42,0.42,702.9099999999994
17059,"United Kingdom",537135,"2010-12-05 12:35:00",2,0.95,1.9,704.8099999999994
17059,"United Kingdom",537135,"2010-12-05 12:35:00",3,2.1,6.300000000000001,711.1099999999993
17059,"United Kingdom",537135,"2010-12-05 12:35:00",2,3.75,7.5,718.6099999999993
17059,"United Kingdom",537135,"2010-12-05 12:35:00",1,3.75,3.75,722.3599999999993
12748,"United Kingdom",537136,"2010-12-05 12:42:00",1,2.95,2.95,12.149999999999999
12748,"United Kingdom",537136,"2010-12-05 12:42:00",1,2.55,2.55,14.7
12748,"United Kingdom",537136,"2010-12-05 12:42:00",1,1.25,1.25,15.95
12748,"United Kingdom",537136,"2010-12-05 12:42:00",1,0.42,0.42,16.37
12748,"United Kingdom",537136,"2010-12-05 12:42:00",4,4.95,19.8,36.17
12748,"United Kingdom",537136,"2010-12-05 12:42:00",1,1.95,1.95,38.120000000000005
12748,"United Kingdom",537136,"2010-12-05 12:42:00",1,8.5,8.5,46.620000000000005
12748,"United Kingdom",537136,"2010-12-05 12:42:00",1,0.42,0.42,47.040000000000006
12748,"United Kingdom",537136,"2010-12-05 12:42:00",24,0.42,10.08,57.120000000000005
12748,"United Kingdom",537136,"2010-12-05 12:42:00",1,2.1,2.1,59.220000000000006
12748,"United Kingdom",537136,"2010-12-05 12:42:00",4,3.75,15,74.22
12748,"United Kingdom",537136,"2010-12-05 12:42:00",1,0.42,0.42,74.64
12748,"United Kingdom",537136,"2010-12-05 12:42:00",2,0.85,1.7,76.34
12748,"United Kingdom",537136,"2010-12-05 12:42:00",2,1.25,2.5,78.84
12748,"United Kingdom",537136,"2010-12-05 12:42:00",1,1.65,1.65,80.49000000000001
12748,"United Kingdom",537136,"2010-12-05 12:42:00",4,3.75,15,95.49000000000001
12748,"United Kingdom",537136,"2010-12-05 12:42:00",1,4.95,4.95,100.44000000000001
12748,"United Kingdom",537136,"2010-12-05 12:42:00",2,2.55,5.1,105.54
12748,"United Kingdom",537136,"2010-12-05 12:42:00",1,3.75,3.75,109.29
12748,"United Kingdom",537136,"2010-12-05 12:42:00",1,3.75,3.75,113.04
12748,"United Kingdom",537136,"2010-12-05 12:42:00",2,3.75,7.5,120.54
12748,"United Kingdom",537136,"2010-12-05 12:42:00",2,1.25,2.5,123.04
12748,"United Kingdom",537136,"2010-12-05 12:42:00",1,4.25,4.25,127.29
12748,"United Kingdom",537136,"2010-12-05 12:42:00",2,0.95,1.9,129.19
12748,"United Kingdom",537136,"2010-12-05 12:42:00",1,1.45,1.45,130.64
12748,"United Kingdom",537136,"2010-12-05 12:42:00",2,1.25,2.5,133.14
12748,"United Kingdom",537136,"2010-12-05 12:42:00",12,0.75,9,142.14
12748,"United Kingdom",537136,"2010-12-05 12:42:00",2,1.25,2.5,144.64
12748,"United Kingdom",537136,"2010-12-05 12:42:00",1,3.75,3.75,148.39
12748,"United Kingdom",537136,"2010-12-05 12:42:00",2,0.85,1.7,150.08999999999997
12748,"United Kingdom",537136,"2010-12-05 12:42:00",3,3.25,9.75,159.83999999999997
12748,"United Kingdom",537136,"2010-12-05 12:42:00",12,0.29,3.4799999999999995,163.31999999999996
12748,"United Kingdom",537136,"2010-12-05 12:42:00",12,0.29,3.4799999999999995,166.79999999999995
12748,"United Kingdom",537136,"2010-12-05 12:42:00",1,2.1,2.1,168.89999999999995
12748,"United Kingdom",537136,"2010-12-05 12:42:00",12,0.29,3.4799999999999995,172.37999999999994
12748,"United Kingdom",537136,"2010-12-05 12:42:00",12,0.29,3.4799999999999995,175.85999999999993
12748,"United Kingdom",537136,"2010-12-05 12:42:00",18,5.95,107.10000000000001,282.9599999999999
16327,"United Kingdom",537137,"2010-12-05 12:43:00",16,0.85,13.6,13.6
16327,"United Kingdom",537137,"2010-12-05 12:43:00",8,1.65,13.2,26.799999999999997
16327,"United Kingdom",537137,"2010-12-05 12:43:00",36,0.85,30.599999999999998,57.39999999999999
16327,"United Kingdom",537137,"2010-12-05 12:43:00",3,1.95,5.85,63.24999999999999
16327,"United Kingdom",537137,"2010-12-05 12:43:00",3,2.95,8.850000000000001,72.1
16327,"United Kingdom",537137,"2010-12-05 12:43:00",3,1.25,3.75,75.85
16327,"United Kingdom",537137,"2010-12-05 12:43:00",11,2.1,23.1,98.94999999999999
16327,"United Kingdom",537137,"2010-12-05 12:43:00",6,1.95,11.7,110.64999999999999
16327,"United Kingdom",537137,"2010-12-05 12:43:00",5,2.95,14.75,125.39999999999999
16327,"United Kingdom",537137,"2010-12-05 12:43:00",5,1.25,6.25,131.64999999999998
16327,"United Kingdom",537137,"2010-12-05 12:43:00",18,1.25,22.5,154.14999999999998
16327,"United Kingdom",537137,"2010-12-05 12:43:00",2,2.1,4.2,158.34999999999997
16327,"United Kingdom",537137,"2010-12-05 12:43:00",4,1.25,5,163.34999999999997
16327,"United Kingdom",537137,"2010-12-05 12:43:00",10,0.85,8.5,171.84999999999997
16327,"United Kingdom",537137,"2010-12-05 12:43:00",1,0.85,0.85,172.69999999999996
16327,"United Kingdom",537137,"2010-12-05 12:43:00",1,1.25,1.25,173.94999999999996
16327,"United Kingdom",537137,"2010-12-05 12:43:00",2,1.25,2.5,176.44999999999996
16327,"United Kingdom",537137,"2010-12-05 12:43:00",8,1.25,10,186.44999999999996
16327,"United Kingdom",537137,"2010-12-05 12:43:00",9,0.85,7.6499999999999995,194.09999999999997
16327,"United Kingdom",537137,"2010-12-05 12:43:00",4,0.55,2.2,196.29999999999995
16327,"United Kingdom",537137,"2010-12-05 12:43:00",2,2.1,4.2,200.49999999999994
16327,"United Kingdom",537137,"2010-12-05 12:43:00",4,0.55,2.2,202.69999999999993
16327,"United Kingdom",537137,"2010-12-05 12:43:00",4,3.25,13,215.69999999999993
16327,"United Kingdom",537137,"2010-12-05 12:43:00",2,1.25,2.5,218.19999999999993
16327,"United Kingdom",537137,"2010-12-05 12:43:00",12,0.85,10.2,228.39999999999992
16327,"United Kingdom",537137,"2010-12-05 12:43:00",3,1.25,3.75,232.14999999999992
16327,"United Kingdom",537137,"2010-12-05 12:43:00",3,0.85,2.55,234.69999999999993
16327,"United Kingdom",537137,"2010-12-05 12:43:00",2,2.95,5.9,240.59999999999994
16327,"United Kingdom",537137,"2010-12-05 12:43:00",1,1.65,1.65,242.24999999999994
16327,"United Kingdom",537137,"2010-12-05 12:43:00",5,1.65,8.25,250.49999999999994
16327,"United Kingdom",537137,"2010-12-05 12:43:00",1,3.75,3.75,254.24999999999994
16327,"United Kingdom",537137,"2010-12-05 12:43:00",13,1.69,21.97,276.2199999999999
16327,"United Kingdom",537137,"2010-12-05 12:43:00",4,1.25,5,281.2199999999999
16327,"United Kingdom",537137,"2010-12-05 12:43:00",2,7.95,15.9,297.1199999999999
16327,"United Kingdom",537137,"2010-12-05 12:43:00",4,3.25,13,310.1199999999999
16327,"United Kingdom",537137,"2010-12-05 12:43:00",3,0.85,2.55,312.6699999999999
16327,"United Kingdom",537137,"2010-12-05 12:43:00",6,1.25,7.5,320.1699999999999
16327,"United Kingdom",537137,"2010-12-05 12:43:00",3,0.95,2.8499999999999996,323.0199999999999
16327,"United Kingdom",537137,"2010-12-05 12:43:00",6,1.25,7.5,330.5199999999999
16327,"United Kingdom",537137,"2010-12-05 12:43:00",6,1.25,7.5,338.0199999999999
16327,"United Kingdom",537137,"2010-12-05 12:43:00",1,2.95,2.95,340.9699999999999
16327,"United Kingdom",537137,"2010-12-05 12:43:00",1,2.55,2.55,343.5199999999999
16327,"United Kingdom",537137,"2010-12-05 12:43:00",1,2.55,2.55,346.06999999999994
16327,"United Kingdom",537137,"2010-12-05 12:43:00",4,1.65,6.6,352.66999999999996
16327,"United Kingdom",537137,"2010-12-05 12:43:00",3,1.65,4.949999999999999,357.61999999999995
16327,"United Kingdom",537137,"2010-12-05 12:43:00",36,0.85,30.599999999999998,388.21999999999997
16327,"United Kingdom",537137,"2010-12-05 12:43:00",24,0.42,10.08,398.29999999999995
16327,"United Kingdom",537137,"2010-12-05 12:43:00",2,2.1,4.2,402.49999999999994
16327,"United Kingdom",537137,"2010-12-05 12:43:00",3,2.95,8.850000000000001,411.34999999999997
16327,"United Kingdom",537137,"2010-12-05 12:43:00",4,1.45,5.8,417.15
16327,"United Kingdom",537137,"2010-12-05 12:43:00",4,1.25,5,422.15
16327,"United Kingdom",537137,"2010-12-05 12:43:00",1,2.95,2.95,425.09999999999997
16327,"United Kingdom",537137,"2010-12-05 12:43:00",4,2.95,11.8,436.9
16327,"United Kingdom",537137,"2010-12-05 12:43:00",1,3.75,3.75,440.65
16327,"United Kingdom",537137,"2010-12-05 12:43:00",5,1.25,6.25,446.9
16327,"United Kingdom",537137,"2010-12-05 12:43:00",4,1.65,6.6,453.5
16327,"United Kingdom",537137,"2010-12-05 12:43:00",2,0.85,1.7,455.2
16327,"United Kingdom",537137,"2010-12-05 12:43:00",4,0.85,3.4,458.59999999999997
16327,"United Kingdom",537137,"2010-12-05 12:43:00",10,0.85,8.5,467.09999999999997
16327,"United Kingdom",537137,"2010-12-05 12:43:00",4,1.65,6.6,473.7
16327,"United Kingdom",537137,"2010-12-05 12:43:00",3,2.1,6.300000000000001,480
16327,"United Kingdom",537137,"2010-12-05 12:43:00",3,1.65,4.949999999999999,484.95
16327,"United Kingdom",537137,"2010-12-05 12:43:00",4,0.85,3.4,488.34999999999997
16327,"United Kingdom",537137,"2010-12-05 12:43:00",1,1.95,1.95,490.29999999999995
16327,"United Kingdom",537137,"2010-12-05 12:43:00",2,1.65,3.3,493.59999999999997
16327,"United Kingdom",537137,"2010-12-05 12:43:00",20,2.1,42,535.5999999999999
17211,"United Kingdom",537138,"2010-12-05 12:44:00",6,0.85,5.1,5.1
17211,"United Kingdom",537138,"2010-12-05 12:44:00",8,0.85,6.8,11.899999999999999
17211,"United Kingdom",537138,"2010-12-05 12:44:00",6,0.85,5.1,17
17211,"United Kingdom",537138,"2010-12-05 12:44:00",10,0.42,4.2,21.2
17211,"United Kingdom",537138,"2010-12-05 12:44:00",3,3.75,11.25,32.45
17211,"United Kingdom",537138,"2010-12-05 12:44:00",2,3.95,7.9,40.35
17211,"United Kingdom",537138,"2010-12-05 12:44:00",2,4.65,9.3,49.650000000000006
17211,"United Kingdom",537138,"2010-12-05 12:44:00",5,1.65,8.25,57.900000000000006
17211,"United Kingdom",537138,"2010-12-05 12:44:00",3,2.95,8.850000000000001,66.75
17211,"United Kingdom",537138,"2010-12-05 12:44:00",3,2.95,8.850000000000001,75.6
17211,"United Kingdom",537138,"2010-12-05 12:44:00",5,1.25,6.25,81.85
17211,"United Kingdom",537138,"2010-12-05 12:44:00",5,1.25,6.25,88.1
17211,"United Kingdom",537138,"2010-12-05 12:44:00",3,1.65,4.949999999999999,93.05
17211,"United Kingdom",537138,"2010-12-05 12:44:00",3,1.65,4.949999999999999,98
17211,"United Kingdom",537138,"2010-12-05 12:44:00",3,1.65,4.949999999999999,102.95
17211,"United Kingdom",537138,"2010-12-05 12:44:00",5,1.65,8.25,111.2
17211,"United Kingdom",537138,"2010-12-05 12:44:00",30,0.42,12.6,123.8
17211,"United Kingdom",537138,"2010-12-05 12:44:00",30,0.42,12.6,136.4
17211,"United Kingdom",537138,"2010-12-05 12:44:00",6,0.65,3.9000000000000004,140.3
17211,"United Kingdom",537138,"2010-12-05 12:44:00",10,0.65,6.5,146.8
17211,"United Kingdom",537138,"2010-12-05 12:44:00",4,1.95,7.8,154.60000000000002
17211,"United Kingdom",537138,"2010-12-05 12:44:00",4,2.55,10.2,164.8
17211,"United Kingdom",537138,"2010-12-05 12:44:00",4,2.55,10.2,175
17211,"United Kingdom",537138,"2010-12-05 12:44:00",2,2.1,4.2,179.2
17211,"United Kingdom",537138,"2010-12-05 12:44:00",2,2.1,4.2,183.39999999999998
17211,"United Kingdom",537138,"2010-12-05 12:44:00",2,2.1,4.2,187.59999999999997
17211,"United Kingdom",537138,"2010-12-05 12:44:00",12,1.25,15,202.59999999999997
17211,"United Kingdom",537138,"2010-12-05 12:44:00",8,0.85,6.8,209.39999999999998
17211,"United Kingdom",537138,"2010-12-05 12:44:00",4,3.75,15,224.39999999999998
17211,"United Kingdom",537138,"2010-12-05 12:44:00",2,2.95,5.9,230.29999999999998
17211,"United Kingdom",537138,"2010-12-05 12:44:00",2,6.75,13.5,243.79999999999998
17211,"United Kingdom",537138,"2010-12-05 12:44:00",4,2.95,11.8,255.6
17211,"United Kingdom",537138,"2010-12-05 12:44:00",6,2.95,17.700000000000003,273.3
17026,"United Kingdom",537139,"2010-12-05 12:47:00",1,12.75,12.75,12.75
17026,"United Kingdom",537139,"2010-12-05 12:47:00",12,0.85,10.2,22.95
17026,"United Kingdom",537139,"2010-12-05 12:47:00",12,0.85,10.2,33.15
12748,"United Kingdom",537140,"2010-12-05 12:53:00",1,0.42,0.42,283.37999999999994
12748,"United Kingdom",537140,"2010-12-05 12:53:00",1,0.85,0.85,284.22999999999996
12748,"United Kingdom",537140,"2010-12-05 12:53:00",1,0.85,0.85,285.08
12748,"United Kingdom",537140,"2010-12-05 12:53:00",1,0.65,0.65,285.72999999999996
12748,"United Kingdom",537140,"2010-12-05 12:53:00",1,1.95,1.95,287.67999999999995
12748,"United Kingdom",537140,"2010-12-05 12:53:00",1,1.65,1.65,289.3299999999999
12748,"United Kingdom",537140,"2010-12-05 12:53:00",1,7.95,7.95,297.2799999999999
12748,"United Kingdom",537140,"2010-12-05 12:53:00",5,0.21,1.05,298.3299999999999
12748,"United Kingdom",537140,"2010-12-05 12:53:00",1,4.65,4.65,302.9799999999999
12748,"United Kingdom",537140,"2010-12-05 12:53:00",2,2.95,5.9,308.8799999999999
12748,"United Kingdom",537140,"2010-12-05 12:53:00",1,2.55,2.55,311.4299999999999
12748,"United Kingdom",537140,"2010-12-05 12:53:00",2,1.25,2.5,313.9299999999999
12748,"United Kingdom",537140,"2010-12-05 12:53:00",1,2.1,2.1,316.0299999999999
12748,"United Kingdom",537140,"2010-12-05 12:53:00",1,0.85,0.85,316.87999999999994
12748,"United Kingdom",537140,"2010-12-05 12:53:00",1,0.42,0.42,317.29999999999995
12748,"United Kingdom",537140,"2010-12-05 12:53:00",1,0.85,0.85,318.15
12748,"United Kingdom",537140,"2010-12-05 12:53:00",3,0.29,0.8699999999999999,319.02
12748,"United Kingdom",537140,"2010-12-05 12:53:00",4,0.65,2.6,321.62
12748,"United Kingdom",537140,"2010-12-05 12:53:00",1,1.65,1.65,323.27
12748,"United Kingdom",537140,"2010-12-05 12:53:00",2,0.65,1.3,324.57
12748,"United Kingdom",537140,"2010-12-05 12:53:00",1,0.55,0.55,325.12
12748,"United Kingdom",537140,"2010-12-05 12:53:00",3,0.65,1.9500000000000002,327.07
12748,"United Kingdom",537140,"2010-12-05 12:53:00",1,1.65,1.65,328.71999999999997
12748,"United Kingdom",537140,"2010-12-05 12:53:00",1,0.85,0.85,329.57
12748,"United Kingdom",537140,"2010-12-05 12:53:00",1,0.85,0.85,330.42
12748,"United Kingdom",537140,"2010-12-05 12:53:00",1,0.65,0.65,331.07
12748,"United Kingdom",537140,"2010-12-05 12:53:00",1,0.29,0.29,331.36
12748,"United Kingdom",537140,"2010-12-05 12:53:00",1,1.65,1.65,333.01
12748,"United Kingdom",537140,"2010-12-05 12:53:00",1,0.42,0.42,333.43
12748,"United Kingdom",537140,"2010-12-05 12:53:00",1,1.25,1.25,334.68
12748,"United Kingdom",537140,"2010-12-05 12:53:00",1,0.65,0.65,335.33
12748,"United Kingdom",537140,"2010-12-05 12:53:00",1,2.1,2.1,337.43
12748,"United Kingdom",537140,"2010-12-05 12:53:00",2,0.85,1.7,339.13
12748,"United Kingdom",537140,"2010-12-05 12:53:00",1,2.1,2.1,341.23
12748,"United Kingdom",537140,"2010-12-05 12:53:00",1,3.75,3.75,344.98
12748,"United Kingdom",537140,"2010-12-05 12:53:00",1,2.1,2.1,347.08000000000004
12748,"United Kingdom",537140,"2010-12-05 12:53:00",1,2.1,2.1,349.18000000000006
12748,"United Kingdom",537140,"2010-12-05 12:53:00",1,2.1,2.1,351.2800000000001
12748,"United Kingdom",537140,"2010-12-05 12:53:00",1,2.1,2.1,353.3800000000001
12748,"United Kingdom",537142,"2010-12-05 12:57:00",1,8.5,8.5,361.8800000000001
12748,"United Kingdom",537142,"2010-12-05 12:57:00",1,2.1,2.1,363.98000000000013
12748,"United Kingdom",537142,"2010-12-05 12:57:00",1,0.55,0.55,364.53000000000014
12748,"United Kingdom",537142,"2010-12-05 12:57:00",1,1.25,1.25,365.78000000000014
12748,"United Kingdom",537142,"2010-12-05 12:57:00",1,2.95,2.95,368.73000000000013
12748,"United Kingdom",537142,"2010-12-05 12:57:00",1,2.95,2.95,371.6800000000001
12748,"United Kingdom",537142,"2010-12-05 12:57:00",1,4.25,4.25,375.9300000000001
12748,"United Kingdom",537142,"2010-12-05 12:57:00",1,1.25,1.25,377.1800000000001
12748,"United Kingdom",537142,"2010-12-05 12:57:00",1,4.65,4.65,381.8300000000001
12748,"United Kingdom",537142,"2010-12-05 12:57:00",2,2.95,5.9,387.7300000000001
12748,"United Kingdom",537142,"2010-12-05 12:57:00",1,0.85,0.85,388.5800000000001
12748,"United Kingdom",537142,"2010-12-05 12:57:00",1,1.25,1.25,389.8300000000001
12748,"United Kingdom",537142,"2010-12-05 12:57:00",1,1.25,1.25,391.0800000000001
12748,"United Kingdom",537142,"2010-12-05 12:57:00",1,1.65,1.65,392.7300000000001
12748,"United Kingdom",537142,"2010-12-05 12:57:00",1,2.1,2.1,394.8300000000001
15570,"United Kingdom",537141,"2010-12-05 12:57:00",6,1.25,7.5,7.5
15570,"United Kingdom",537141,"2010-12-05 12:57:00",12,0.65,7.800000000000001,15.3
15570,"United Kingdom",537141,"2010-12-05 12:57:00",3,2.95,8.850000000000001,24.150000000000002
15570,"United Kingdom",537141,"2010-12-05 12:57:00",1,2.95,2.95,27.1
15570,"United Kingdom",537141,"2010-12-05 12:57:00",10,2.95,29.5,56.6
15570,"United Kingdom",537141,"2010-12-05 12:57:00",4,2.95,11.8,68.4
15570,"United Kingdom",537141,"2010-12-05 12:57:00",12,3.75,45,113.4
15570,"United Kingdom",537141,"2010-12-05 12:57:00",6,1.25,7.5,120.9
15570,"United Kingdom",537141,"2010-12-05 12:57:00",1,3.75,3.75,124.65
15570,"United Kingdom",537141,"2010-12-05 12:57:00",1,3.75,3.75,128.4
15570,"United Kingdom",537141,"2010-12-05 12:57:00",5,2.1,10.5,138.9
15570,"United Kingdom",537141,"2010-12-05 12:57:00",5,2.1,10.5,149.4
15570,"United Kingdom",537141,"2010-12-05 12:57:00",5,2.1,10.5,159.9
15570,"United Kingdom",537141,"2010-12-05 12:57:00",2,2.1,4.2,164.1
15570,"United Kingdom",537141,"2010-12-05 12:57:00",5,2.1,10.5,174.6
15570,"United Kingdom",537141,"2010-12-05 12:57:00",3,2.1,6.300000000000001,180.9
15570,"United Kingdom",537141,"2010-12-05 12:57:00",3,3.75,11.25,192.15
15570,"United Kingdom",537141,"2010-12-05 12:57:00",9,3.75,33.75,225.9
15570,"United Kingdom",537141,"2010-12-05 12:57:00",4,3.75,15,240.9
15570,"United Kingdom",537141,"2010-12-05 12:57:00",4,3.75,15,255.9
15570,"United Kingdom",537141,"2010-12-05 12:57:00",8,3.75,30,285.9
15570,"United Kingdom",537141,"2010-12-05 12:57:00",1,2.95,2.95,288.84999999999997
15570,"United Kingdom",537141,"2010-12-05 12:57:00",1,8.5,8.5,297.34999999999997
15570,"United Kingdom",537141,"2010-12-05 12:57:00",1,8.5,8.5,305.84999999999997
15570,"United Kingdom",537141,"2010-12-05 12:57:00",1,8.5,8.5,314.34999999999997
15570,"United Kingdom",537141,"2010-12-05 12:57:00",5,1.25,6.25,320.59999999999997
15570,"United Kingdom",537141,"2010-12-05 12:57:00",2,12.75,25.5,346.09999999999997
15570,"United Kingdom",537141,"2010-12-05 12:57:00",3,4.25,12.75,358.84999999999997
15570,"United Kingdom",537141,"2010-12-05 12:57:00",1,4.95,4.95,363.79999999999995
15570,"United Kingdom",537141,"2010-12-05 12:57:00",3,2.95,8.850000000000001,372.65
15570,"United Kingdom",537141,"2010-12-05 12:57:00",5,3.45,17.25,389.9
15570,"United Kingdom",537141,"2010-12-05 12:57:00",5,4.95,24.75,414.65
15570,"United Kingdom",537141,"2010-12-05 12:57:00",4,4.95,19.8,434.45
15570,"United Kingdom",537141,"2010-12-05 12:57:00",3,3.75,11.25,445.7
15570,"United Kingdom",537141,"2010-12-05 12:57:00",1,8.5,8.5,454.2
15570,"United Kingdom",537141,"2010-12-05 12:57:00",1,8.5,8.5,462.7
15570,"United Kingdom",537141,"2010-12-05 12:57:00",1,8.5,8.5,471.2
15570,"United Kingdom",537141,"2010-12-05 12:57:00",1,8.5,8.5,479.7
15570,"United Kingdom",537141,"2010-12-05 12:57:00",6,2.55,15.299999999999999,495
15570,"United Kingdom",537141,"2010-12-05 12:57:00",3,1.95,5.85,500.85
15570,"United Kingdom",537141,"2010-12-05 12:57:00",2,2.1,4.2,505.05
15570,"United Kingdom",537141,"2010-12-05 12:57:00",2,2.1,4.2,509.25
15570,"United Kingdom",537141,"2010-12-05 12:57:00",2,2.1,4.2,513.45
15570,"United Kingdom",537141,"2010-12-05 12:57:00",2,2.1,4.2,517.6500000000001
12748,"United Kingdom",C537143,"2010-12-05 12:58:00",-1,7.95,-7.95,386.8800000000001
15880,"United Kingdom",537144,"2010-12-05 13:00:00",1,16.95,16.95,16.95
15880,"United Kingdom",537144,"2010-12-05 13:00:00",2,1.25,2.5,19.45
15880,"United Kingdom",537144,"2010-12-05 13:00:00",1,2.95,2.95,22.4
15880,"United Kingdom",537144,"2010-12-05 13:00:00",1,2.1,2.1,24.5
15880,"United Kingdom",537144,"2010-12-05 13:00:00",1,1.45,1.45,25.95
15880,"United Kingdom",537144,"2010-12-05 13:00:00",1,1.69,1.69,27.64
15880,"United Kingdom",537144,"2010-12-05 13:00:00",1,1.45,1.45,29.09
15880,"United Kingdom",537144,"2010-12-05 13:00:00",1,1.95,1.95,31.04
15880,"United Kingdom",537144,"2010-12-05 13:00:00",1,2.1,2.1,33.14
15880,"United Kingdom",537144,"2010-12-05 13:00:00",1,4.95,4.95,38.09
15880,"United Kingdom",537144,"2010-12-05 13:00:00",1,3.75,3.75,41.84
15880,"United Kingdom",537144,"2010-12-05 13:00:00",1,1.25,1.25,43.09
15880,"United Kingdom",537144,"2010-12-05 13:00:00",1,1.69,1.69,44.78
15880,"United Kingdom",537144,"2010-12-05 13:00:00",1,3.75,3.75,48.53
15880,"United Kingdom",537144,"2010-12-05 13:00:00",1,5.95,5.95,54.480000000000004
